TransactionID,CustomerID,ItemID,Quantity,TransactionType,RatePerGram,TotalAmount,TransactionDate,StaffID,BranchID
5938,414,77,2,Sell,65.58725448670079,7831.12,2025-02-11,44,2
5939,199,95,2,Buy,68.9051923590367,4722.76,2025-01-26,44,3
5940,871,96,2,Sell,63.73146995599937,5426.1,2024-06-27,16,4
5941,292,45,3,Buy,54.75541834074011,13313.78,2024-04-19,20,5
5942,677,7,3,Buy,53.63218740641385,6868.67,2025-02-23,6,3
5943,422,47,5,Sell,55.62252509923398,10137.21,2025-02-03,13,4
5944,381,86,4,Buy,51.992538933815865,4101.17,2024-11-18,47,4
5945,965,15,1,Sell,63.037535700512215,4222.25,2025-03-08,26,4
5946,901,12,2,Sell,66.772826960472,12941.91,2024-04-26,31,2
5947,576,76,4,Sell,58.72732263306213,5980.79,2025-02-01,46,5
5948,611,7,3,Buy,57.115669128953535,7314.8,2024-06-05,16,2
5949,754,32,3,Sell,58.58641599141798,14306.8,2024-12-18,6,2
5950,185,18,1,Buy,56.69711566478939,2612.6,2024-12-13,43,5
5951,322,36,3,Buy,59.16154418001485,9117.39,2025-03-18,8,4
5952,55,58,3,Buy,68.51438390653767,18050.8,2025-02-05,20,4
5953,753,9,3,Sell,59.130087049659934,10366.69,2025-02-05,31,2
5954,484,89,2,Sell,59.07686545614862,815.26,2025-02-07,44,1
5955,145,92,2,Buy,62.49932902708302,7624.92,2024-10-19,48,3
5956,707,65,5,Sell,61.88489479688617,16560.4,2025-01-22,4,4
5957,984,65,4,Buy,64.76661878431769,13865.24,2024-12-09,4,2
5958,781,39,1,Sell,51.50914901254747,1701.86,2024-06-26,21,4
5959,167,22,3,Sell,64.26782432529964,5749.4,2025-03-13,23,5
5960,562,84,3,Buy,62.21174556056593,3288.51,2025-03-17,10,3
5961,577,55,3,Sell,55.658138925690935,13327.9,2024-11-30,35,5
5962,856,92,3,Sell,60.7233483387539,11112.37,2024-06-16,25,4
5963,553,18,3,Sell,63.7178519944656,8808.36,2024-11-20,33,3
5964,36,17,1,Buy,53.57365037804129,233.58,2025-01-27,12,2
5965,30,82,3,Sell,66.79023024565458,10210.89,2024-11-19,6,4
5966,626,80,1,Sell,66.65426071895654,4188.55,2025-02-19,34,1
5967,559,26,3,Buy,65.38968822266105,16232.99,2024-05-02,42,1
5968,759,72,3,Sell,59.93370575180145,1276.59,2024-09-11,8,5
5969,179,38,2,Buy,58.60364550428132,4898.09,2025-03-18,29,4
5970,902,57,3,Sell,58.69188884056321,6222.51,2025-01-20,35,2
5971,771,63,4,Buy,55.79309035978956,20828.68,2024-07-04,40,1
5972,699,81,2,Buy,62.95082423367326,513.68,2024-10-04,30,5
5973,494,32,2,Buy,69.32889770223454,11286.74,2024-11-28,18,2
5974,906,32,2,Buy,62.90550411673631,10241.02,2024-12-10,2,3
5975,596,57,5,Sell,60.44033879080706,10679.81,2024-11-02,27,1
5976,804,44,5,Buy,56.90708056625319,24871.24,2024-04-24,40,1
5977,41,76,4,Sell,58.21495788483466,5928.61,2024-08-08,3,5
5978,665,40,1,Buy,59.36432343624244,3343.99,2025-02-26,50,4
5979,760,27,5,Buy,63.72680095643443,17652.32,2024-07-25,39,2
5980,397,25,3,Buy,56.05649629547372,3311.26,2024-11-09,11,5
5981,50,71,5,Buy,68.41002946380137,868.81,2024-07-23,40,1
5982,146,73,3,Buy,55.20764553728405,11530.67,2024-08-22,17,4
5983,398,24,2,Sell,59.3336589387183,3690.55,2024-08-19,5,1
5984,458,56,4,Buy,52.35187607082929,16597.64,2024-08-03,37,2
5985,859,100,4,Buy,67.36841074031292,11875.7,2024-04-14,1,4
5986,628,82,4,Buy,58.196146804405224,11862.7,2025-03-06,15,2
5987,937,61,4,Sell,54.51972164314421,4775.93,2025-01-10,24,3
5988,961,24,5,Buy,51.78165669176806,8052.05,2024-09-23,48,2
5989,770,85,3,Sell,50.60291448551689,8955.2,2025-01-15,10,5
5990,629,20,5,Sell,51.47052897341058,21849.24,2024-09-24,28,1
5991,361,90,4,Sell,50.56160126574885,6744.92,2024-08-22,30,4
5992,986,84,1,Buy,52.00637369786881,916.35,2024-06-03,25,3
5993,300,24,1,Buy,60.66589235127698,1886.71,2024-11-07,42,3
5994,975,51,2,Buy,66.16879338705763,7770.86,2024-06-04,46,2
5995,971,18,5,Buy,60.47263800897763,13932.9,2024-12-29,43,5
5996,704,74,1,Sell,66.92639892385921,1900.04,2025-02-14,12,4
5997,213,39,3,Buy,65.86923521924136,6528.96,2024-07-23,23,4
5998,269,97,4,Buy,66.41773014005281,8876.07,2024-08-04,43,2
5999,11,30,3,Sell,51.70248420574701,6433.86,2024-10-26,1,4
6000,393,42,5,Sell,68.0954510115923,2454.84,2024-10-03,7,2
6001,107,99,5,Buy,58.91564480767781,21003.43,2024-10-26,40,1
6002,648,15,3,Buy,51.78758268955947,10406.2,2024-08-23,17,3
6003,760,23,5,Buy,61.060059947161456,15579.47,2024-08-05,21,2
6004,217,71,2,Sell,64.49568151101545,327.64,2024-11-19,50,2
6005,255,79,3,Sell,62.4443984890356,5031.77,2024-04-30,25,5
6006,737,72,1,Buy,67.21612360281566,477.23,2025-01-26,6,1
6007,739,91,1,Buy,55.01152489099334,5401.58,2024-10-01,31,4
6008,443,26,2,Buy,64.10778210188269,10609.84,2024-10-24,13,4
6009,36,85,2,Sell,52.47799003954429,6191.35,2024-04-28,27,5
6010,385,59,4,Buy,53.438550417489346,19507.21,2024-11-18,41,3
6011,393,13,2,Sell,62.219768094221294,3344.93,2024-08-06,3,1
6012,340,1,3,Sell,67.83252017202193,17911.86,2025-03-07,25,5
6013,960,37,3,Buy,69.09369983868176,7385.43,2024-05-20,21,5
6014,576,36,1,Buy,67.09302570742611,3446.57,2024-08-17,13,4
6015,946,36,5,Buy,69.268071235962,17791.5,2024-06-03,49,5
6016,10,3,1,Sell,63.217180733409485,1937.61,2024-08-26,14,5
6017,198,65,2,Buy,60.44248742655624,6469.76,2025-02-04,5,4
6018,609,1,5,Sell,59.758857136342414,26299.87,2024-10-08,33,1
6019,206,77,1,Sell,69.41021359857078,4143.79,2024-08-07,5,3
6020,188,32,4,Buy,53.54511475441029,17434.29,2024-10-29,47,2
6021,430,4,4,Sell,54.70751101108853,13716.27,2025-03-02,27,2
6022,78,50,1,Buy,57.89601285828326,5668.6,2025-02-02,15,5
6023,517,61,4,Buy,63.4231964364688,5555.87,2024-10-04,11,4
6024,407,75,2,Buy,66.07504725346675,6500.46,2024-05-03,9,2
6025,801,17,4,Buy,57.5862813027317,1004.3,2024-09-25,16,5
6026,697,26,5,Sell,68.39611164802619,28298.89,2024-05-07,31,3
6027,101,30,5,Sell,67.00833262615153,13897.53,2024-05-24,19,2
6028,313,58,5,Buy,62.570849695536324,27474.86,2024-12-07,46,3
6029,283,57,4,Buy,53.83187083299548,7609.67,2025-03-10,42,5
6030,28,71,5,Buy,50.77563861020713,644.85,2025-01-19,33,2
6031,272,26,5,Sell,56.37584176763379,23325.5,2024-05-23,19,4
6032,137,87,2,Sell,57.33683669818529,1475.85,2025-03-19,28,5
6033,923,66,1,Buy,63.81914280357797,1548.89,2024-04-28,14,5
6034,808,69,2,Sell,52.71831550513607,6439.02,2024-06-13,32,2
6035,536,44,4,Sell,60.470358544471786,21142.86,2024-11-23,4,5
6036,287,69,5,Buy,51.55877072849207,15743.47,2024-08-14,12,2
6037,147,97,1,Buy,63.817795884776636,2132.15,2024-10-15,35,5
6038,652,92,4,Buy,51.013529829511526,12447.3,2024-05-26,13,5
6039,856,50,5,Buy,62.133764161107976,30417.58,2024-08-05,28,2
6040,803,41,5,Sell,56.67301125454697,3253.03,2024-04-14,24,1
6041,943,37,2,Buy,50.73321198840307,3615.25,2024-04-08,43,4
6042,755,45,2,Sell,50.09164516461434,8119.86,2025-01-24,22,1
6043,328,39,2,Sell,69.62639377096659,4600.91,2024-08-06,49,5
6044,558,88,3,Buy,63.794309607070936,1871.73,2025-02-10,12,3
6045,234,99,4,Buy,59.062019749663094,16844.49,2024-12-04,27,5
6046,879,6,4,Sell,56.42235936816767,14096.56,2024-11-21,23,1
6047,52,71,3,Buy,54.07672823160087,412.06,2025-03-27,1,5
6048,430,66,1,Buy,64.89139360655831,1574.91,2025-03-14,36,3
6049,301,94,4,Sell,51.74460289064013,20602.63,2025-01-11,8,4
6050,588,33,5,Buy,60.49416402863706,874.14,2024-10-29,27,1
6051,32,99,5,Buy,69.62395180859407,24820.94,2025-01-06,43,3
6052,845,68,4,Sell,63.8650315074526,13761.64,2024-12-24,34,1
6053,974,38,3,Buy,56.95656841968939,7140.64,2024-12-17,34,5
6054,199,42,4,Sell,67.93825248979422,1959.34,2025-02-22,18,4
6055,250,34,5,Buy,54.57710985405052,10413.31,2024-06-19,48,1
6056,42,24,3,Sell,61.28705412788811,5718.08,2024-06-04,27,1
6057,288,18,5,Sell,52.04236495778713,11990.56,2024-04-21,41,5
6058,956,74,3,Buy,64.72523660543972,5512.65,2024-11-23,42,1
6059,319,12,1,Sell,62.42563245172314,6049.67,2024-06-07,8,4
6060,649,53,5,Sell,69.99997910953039,23218.99,2024-12-22,49,2
6061,813,88,4,Buy,60.5190824741487,2367.51,2024-12-09,41,1
6062,497,24,1,Buy,52.773224074409406,1641.25,2025-03-07,35,1
6063,121,55,3,Buy,52.19690225810476,12499.07,2024-05-11,37,1
6064,733,98,5,Sell,59.95963955408733,7776.77,2025-02-06,46,1
6065,224,24,1,Buy,69.40116942942406,2158.38,2024-05-23,4,3
6066,25,50,4,Buy,52.842240799503514,20695.14,2024-11-12,1,5
6067,70,96,4,Buy,50.46072140905977,8592.45,2024-07-03,26,4
6068,270,45,3,Buy,69.33935086351883,16859.86,2024-08-07,41,5
6069,289,47,1,Buy,55.14224757505126,2009.93,2025-01-04,7,4
6070,487,81,3,Buy,58.25192534123289,713.0,2024-12-19,47,1
6071,507,38,3,Sell,54.773200020123355,6866.92,2024-07-27,37,2
6072,478,54,3,Buy,60.252055255829546,16071.03,2024-10-04,8,4
6073,582,17,3,Sell,51.46153247847502,673.12,2025-01-11,21,3
6074,510,87,3,Buy,68.02232458142848,2626.34,2025-01-04,32,3
6075,529,97,1,Buy,52.010495278104756,1737.67,2024-05-23,48,3
6076,211,100,4,Buy,50.652730935164485,8929.06,2024-04-14,30,3
6077,464,81,1,Sell,60.524881303652656,246.94,2024-08-18,4,5
6078,972,48,1,Buy,64.05484730924564,4954.0,2024-06-09,24,2
6079,162,20,2,Sell,64.46347921563152,10945.9,2024-11-19,11,2
6080,335,81,1,Sell,54.79019229448535,223.54,2025-01-28,50,1
6081,445,18,2,Sell,64.07571047533057,5905.22,2024-09-10,27,1
6082,488,24,3,Buy,65.57959177807801,6118.58,2024-06-14,35,3
6083,653,16,3,Buy,63.113510876173926,13520.81,2024-08-21,20,2
6084,489,80,5,Sell,67.9360539994692,21345.51,2024-07-31,10,4
6085,283,88,2,Buy,61.16580213240489,1196.4,2025-01-04,8,2
6086,829,71,3,Sell,65.20547508317341,496.87,2024-05-14,13,4
6087,673,22,2,Sell,62.27093976193261,3713.84,2024-10-27,50,5
6088,224,48,3,Buy,65.222660244168,15132.96,2024-06-23,29,2
6089,122,73,2,Sell,66.64009816608876,9278.97,2024-07-19,14,2
6090,872,20,2,Sell,52.94624914041507,8990.27,2024-08-11,16,5
6091,208,80,4,Buy,62.33917593453796,15669.58,2024-09-09,25,5
6092,125,44,2,Sell,55.07311605207321,9627.88,2024-09-30,38,5
6093,334,21,1,Buy,69.7089608064335,1870.29,2024-12-01,20,4
6094,915,5,1,Sell,52.46762067206145,4517.99,2024-07-11,47,1
6095,306,27,1,Buy,66.60885892338264,3690.13,2024-11-04,13,2
6096,220,28,5,Sell,59.41157892501731,995.14,2024-11-18,7,2
6097,190,48,2,Sell,64.3226047661714,9949.42,2024-07-14,25,4
6098,296,31,4,Buy,52.736878251268266,11376.4,2025-01-23,48,1
6099,850,14,5,Sell,58.692054249601824,25921.35,2024-09-16,38,1
6100,364,62,3,Sell,67.18879690156805,7143.51,2024-10-10,7,5
6101,603,74,3,Sell,62.172906726365824,5295.27,2024-06-26,10,3
6102,164,4,3,Sell,61.93647981901412,11646.54,2025-03-20,34,4
6103,786,54,5,Buy,53.74480870678318,23892.25,2024-06-18,10,4
6104,326,22,5,Sell,53.40751613670013,7963.06,2024-07-24,50,1
6105,217,7,1,Sell,58.07603434423105,2479.27,2024-12-27,15,2
6106,220,18,5,Sell,58.31294820971411,13435.3,2025-01-30,44,3
6107,950,8,2,Sell,54.10475878173942,3298.23,2025-03-22,3,1
6108,241,40,3,Sell,62.37448142486072,10540.66,2024-09-09,41,2
6109,529,66,3,Sell,69.44036149729996,5055.95,2024-11-28,15,1
6110,147,12,4,Buy,57.074670706653535,22124.43,2024-08-04,14,3
6111,128,83,1,Sell,58.653168889177536,3797.79,2024-12-13,11,3
6112,78,32,1,Buy,55.48710993833294,4516.65,2024-08-14,12,4
6113,799,7,3,Buy,58.65360678326648,7511.77,2024-04-12,33,1
6114,826,26,1,Sell,53.15630888154706,4398.68,2024-09-26,41,4
6115,362,65,5,Sell,61.03435144018218,16332.79,2024-04-13,4,3
6116,272,70,3,Buy,65.99703741707624,16405.54,2024-05-01,27,1
6117,299,61,1,Buy,58.14734123878917,1273.43,2024-08-31,48,3
6118,308,77,3,Buy,59.241940027509926,10610.23,2024-11-17,18,1
6119,941,9,3,Buy,50.28770926437112,8816.44,2024-10-29,22,4
6120,9,60,5,Buy,63.301425177286355,6985.31,2025-01-20,25,4
6121,473,33,1,Buy,58.53957843184776,169.18,2025-03-17,4,1
6122,113,81,1,Sell,58.86411873928202,240.17,2024-10-06,46,2
6123,586,56,5,Sell,64.97373355077019,25749.09,2025-01-20,24,2
6124,417,58,1,Buy,60.07260454012123,5275.58,2024-11-06,38,2
6125,865,39,5,Buy,67.11910487663982,11088.08,2024-07-29,1,5
6126,527,81,3,Buy,50.289064826334126,615.54,2024-10-13,28,2
6127,343,12,4,Sell,60.20266178601061,23336.96,2024-08-17,33,3
6128,145,14,4,Sell,69.20548971075914,24451.68,2024-04-16,8,5
6129,483,41,4,Sell,54.092315904327194,2483.92,2024-07-16,15,1
6130,133,30,3,Buy,69.79256413996436,8684.99,2024-05-16,31,4
6131,397,43,5,Sell,63.21950690884378,16430.75,2024-09-17,23,1
6132,395,98,2,Buy,56.41855965733147,2926.99,2024-09-27,6,5
6133,109,62,5,Buy,53.02425834967032,9395.9,2024-06-17,30,5
6134,791,1,1,Sell,65.53794515004667,5768.65,2024-10-16,31,1
6135,964,43,5,Buy,60.97568163231749,15847.58,2024-11-11,1,3
6136,622,86,4,Sell,67.01627924842629,5286.24,2024-06-24,29,4
6137,794,67,4,Buy,56.992719114170654,5959.16,2024-07-22,20,4
6138,271,80,5,Sell,58.190032226177564,18283.31,2025-03-09,4,3
6139,324,75,5,Sell,55.24367376809021,13587.18,2024-10-09,28,2
6140,92,95,3,Buy,64.44289852773903,6625.37,2024-10-14,4,1
6141,758,11,5,Sell,63.173573246217984,2258.46,2024-05-02,33,4
6142,60,33,4,Buy,59.57479144283577,688.68,2024-12-24,44,4
6143,421,62,4,Buy,52.906399315147546,7500.01,2024-09-30,1,1
6144,571,23,1,Sell,59.62376767277021,3042.6,2025-03-02,20,5
6145,562,26,2,Buy,61.269316278665215,10140.07,2024-05-03,1,1
6146,490,58,1,Sell,69.27539592476376,6083.77,2024-11-05,22,2
6147,341,85,4,Buy,54.83419148916621,12938.68,2024-06-25,16,2
6148,49,66,5,Sell,63.43368238198455,7697.68,2024-11-22,30,1
6149,868,63,2,Buy,66.99932477428987,12506.09,2024-11-29,45,1
6150,901,56,4,Buy,57.25149978284464,18151.02,2024-04-30,3,4
6151,391,74,2,Sell,53.77097273139798,3053.12,2024-04-26,42,3
6152,133,30,4,Buy,53.720403916128774,8913.29,2024-05-11,11,4
6153,824,26,2,Buy,63.228328199481325,10464.29,2024-11-09,40,3
6154,59,3,2,Buy,64.5056039641357,3954.19,2025-03-29,48,4
6155,393,14,3,Buy,52.935197464139364,14027.3,2024-08-27,47,4
6156,309,87,4,Buy,63.385108509298234,3263.07,2024-05-05,48,3
6157,55,59,2,Sell,50.66289305476793,9246.99,2024-10-16,3,5
6158,549,36,4,Sell,52.98220559430591,10886.78,2024-09-11,40,1
6159,856,46,4,Buy,65.08590524003405,17528.94,2024-12-04,41,5
6160,752,12,1,Sell,53.51125560494327,5185.78,2025-02-04,32,3
6161,560,81,2,Buy,52.165701972675876,425.67,2024-11-11,41,2
6162,496,58,1,Buy,52.411658424098995,4602.79,2025-02-19,6,2
6163,901,43,5,Sell,56.05572436340324,14568.88,2024-05-14,34,1
6164,316,29,2,Buy,65.59419728283322,6663.06,2024-04-25,26,1
6165,307,18,2,Buy,58.8880788435052,5427.13,2024-09-10,9,1
6166,416,18,1,Buy,53.35901294518782,2458.78,2025-01-10,19,1
6167,139,27,4,Buy,65.67942359983006,14554.56,2024-12-31,23,5
6168,80,33,1,Sell,59.33018249695239,171.46,2024-06-11,30,2
6169,653,72,3,Buy,55.25091905522641,1176.84,2024-05-11,7,5
6170,319,26,4,Sell,55.225238282187334,18279.55,2024-12-21,8,3
6171,727,53,3,Sell,68.10505144801718,13554.27,2024-10-10,31,3
6172,954,72,3,Buy,53.323763278082225,1135.8,2025-03-31,45,5
6173,853,12,2,Buy,51.99335870359124,10077.35,2024-12-24,9,1
6174,99,5,1,Sell,55.76346482984775,4801.79,2024-05-20,50,3
6175,109,9,1,Buy,55.56411584462288,3247.17,2024-06-25,17,2
6176,14,87,3,Buy,57.63080536818806,2225.13,2024-12-12,48,3
6177,155,80,2,Buy,67.50579870581623,8484.13,2024-07-02,48,3
6178,913,40,5,Sell,67.2582975605514,18943.3,2024-05-27,44,1
6179,373,7,2,Buy,59.26319801759941,5059.89,2024-05-17,3,3
6180,701,15,4,Sell,69.40040312932982,18593.76,2024-12-07,7,4
6181,337,55,1,Sell,61.61571225484195,4918.17,2025-01-01,41,2
6182,579,15,5,Sell,67.63660762589032,22651.5,2024-04-06,42,2
6183,637,4,1,Sell,56.47184265510742,3539.66,2025-02-05,33,5
6184,81,6,2,Buy,68.3989225537496,8544.39,2024-11-22,3,1
6185,52,41,1,Sell,51.6710930654162,593.18,2024-05-14,5,3
6186,309,49,1,Sell,69.76441891927686,1543.19,2024-12-13,2,4
6187,702,48,1,Sell,54.35584177610289,4203.88,2024-05-26,43,4
6188,88,8,5,Buy,66.9703309990511,10206.28,2025-03-13,39,4
6189,193,78,3,Buy,67.71012252096715,16374.34,2025-01-15,32,5
6190,121,70,2,Buy,50.801552745122684,8418.83,2024-10-07,49,1
6191,782,5,2,Buy,57.49160408017518,9901.2,2024-10-09,8,1
6192,639,11,5,Sell,66.60864969253254,2381.26,2024-07-17,42,5
6193,689,35,5,Buy,50.23315929851312,6326.87,2024-12-02,24,4
6194,254,56,5,Sell,54.190396063312704,21475.65,2024-10-09,8,5
6195,950,17,4,Sell,68.80837602263215,1200.02,2025-01-06,29,4
6196,592,82,4,Sell,55.95432681737158,11405.73,2024-06-15,21,2
6197,730,70,2,Buy,67.3621655377158,11163.26,2025-01-25,15,5
6198,477,30,1,Sell,58.2402839697462,2415.81,2024-08-27,13,1
6199,593,13,3,Sell,55.96977826448864,4513.4,2025-02-12,45,3
6200,279,73,4,Sell,62.72646494916164,17468.07,2024-09-13,29,3
6201,664,27,4,Sell,61.88249840960573,13713.16,2024-06-10,10,4
6202,341,20,4,Buy,50.85787013785186,17271.33,2025-03-10,46,5
6203,198,13,4,Sell,53.106613348755914,5710.02,2024-04-22,33,2
6204,482,64,3,Sell,64.74951079966723,15403.91,2025-01-19,47,2
6205,134,86,3,Buy,53.60929571501103,3171.53,2024-08-16,36,1
6206,481,62,3,Buy,50.606219749788764,5380.45,2024-07-22,38,2
6207,763,57,3,Buy,65.78081324170977,6974.08,2024-04-29,33,5
6208,636,91,2,Buy,63.85871527726271,12540.57,2024-11-01,48,3
6209,410,61,2,Buy,67.73412644673851,2966.75,2024-07-29,19,3
6210,644,17,2,Sell,67.20510888645809,586.03,2024-11-22,35,5
6211,2,35,5,Buy,60.33240549858463,7598.87,2024-09-25,19,1
6212,115,47,5,Sell,51.85618281353901,9450.79,2024-11-28,34,4
6213,859,42,5,Sell,51.82533629497531,1868.3,2024-12-15,32,4
6214,812,59,3,Sell,50.294345019395934,13769.59,2024-11-30,18,2
6215,364,81,4,Sell,65.15740602369218,1063.37,2024-05-15,44,3
6216,8,72,3,Sell,67.82292366399204,1444.63,2025-03-05,19,2
6217,951,65,4,Sell,58.575249991279414,12539.79,2024-07-26,47,4
6218,162,1,3,Buy,68.78196875583225,18162.57,2025-02-25,13,4
6219,648,58,2,Sell,56.31486170250141,9891.14,2024-07-17,22,5
6220,593,16,3,Sell,54.94145767445215,11770.11,2024-11-08,6,2
6221,521,68,3,Buy,55.56054862156713,8979.14,2024-10-16,19,3
6222,162,32,1,Buy,58.81457558922783,4787.51,2024-11-26,23,3
6223,718,71,2,Sell,53.806321481908405,273.34,2025-01-09,11,2
6224,469,46,2,Buy,57.30701291038658,7716.96,2025-01-05,18,2
6225,427,7,5,Sell,50.01720605450672,10676.17,2024-09-27,33,4
6226,124,15,1,Sell,52.79599739548887,3536.28,2024-11-28,48,4
6227,484,14,1,Sell,51.97075658393887,4590.58,2024-04-04,44,1
6228,35,52,4,Buy,68.18776408124762,5555.94,2024-12-23,15,3
6229,133,36,5,Sell,52.77340532636826,13554.85,2025-01-13,35,5
6230,53,91,1,Sell,68.26549274191456,6702.99,2025-01-06,4,2
6231,445,73,4,Buy,69.63263308106266,19391.3,2024-11-05,20,4
6232,94,55,1,Sell,57.39594112927177,4581.34,2024-08-31,25,5
6233,765,34,1,Sell,56.024689321246306,2137.9,2024-05-23,42,1
6234,296,91,2,Buy,66.39731033642603,13039.1,2024-08-22,28,3
6235,686,76,2,Sell,64.210627580459,3269.61,2024-10-15,36,3
6236,212,25,1,Buy,61.29176362582642,1206.83,2024-10-28,1,4
6237,891,87,3,Buy,52.248237632001114,2017.3,2025-01-07,42,1
6238,917,73,5,Sell,53.85602169518191,18747.28,2025-02-15,13,5
6239,613,100,2,Buy,64.1285694611212,5652.29,2024-10-20,38,2
6240,364,71,2,Sell,62.79677649537896,319.01,2024-08-21,26,4
6241,127,70,1,Buy,67.80583535534367,5618.39,2024-07-29,24,4
6242,370,37,1,Sell,60.65344131244002,2161.08,2025-01-20,44,2
6243,467,2,1,Buy,52.06650598993941,3234.37,2024-06-06,17,3
6244,163,16,1,Buy,53.746791551307375,3838.06,2024-05-12,34,4
6245,432,100,4,Sell,52.867770906039084,9319.53,2024-09-18,45,1
6246,254,66,3,Buy,52.85220416422763,3848.17,2024-11-10,29,5
6247,484,82,4,Buy,66.34663659077488,13524.1,2024-12-10,50,3
6248,877,48,1,Buy,61.20793134398333,4733.82,2024-07-28,35,4
6249,136,41,2,Sell,55.05332520962285,1264.02,2024-08-22,39,3
6250,342,83,2,Sell,66.54028300558572,8616.97,2024-12-25,28,5
6251,292,44,5,Sell,62.190400751923214,27180.31,2024-04-07,9,5
6252,940,40,3,Buy,66.61199916737102,11256.76,2025-03-03,35,3
6253,316,13,1,Buy,61.92337872461907,1664.5,2024-10-12,48,1
6254,348,68,5,Sell,63.16383651266682,17013.18,2025-02-02,45,5
6255,273,22,3,Buy,65.2831710511625,5840.23,2024-12-18,34,5
6256,156,72,3,Buy,57.46182846295988,1223.94,2024-05-22,30,5
6257,730,80,3,Buy,54.94887381799859,10358.96,2024-11-17,3,5
6258,170,43,1,Sell,67.54730444198029,3511.11,2024-10-17,14,4
6259,580,77,5,Sell,67.94999807894722,20283.07,2024-07-22,47,3
6260,421,75,4,Buy,53.594995415794195,10545.35,2024-10-01,7,3
6261,409,54,4,Sell,59.383046660236516,21118.99,2024-05-10,18,1
6262,173,86,3,Sell,65.20743881738296,3857.67,2024-06-23,7,2
6263,495,100,5,Buy,58.50753557076938,12892.14,2024-05-02,20,1
6264,400,6,3,Buy,58.93205457656742,11042.69,2024-07-01,30,2
6265,538,8,4,Sell,66.07525824581076,8055.9,2024-12-18,25,4
6266,306,1,4,Sell,50.96842084685644,17944.96,2024-07-29,44,3
6267,106,18,3,Sell,59.40717837066167,8212.45,2024-12-18,37,4
6268,991,75,5,Buy,62.017353241171705,15253.17,2025-01-30,18,5
6269,88,58,5,Sell,54.0392187128114,23728.62,2024-10-19,27,2
6270,410,12,1,Sell,61.74648794977814,5983.85,2025-01-04,45,5
6271,555,57,5,Sell,59.899023526443756,10584.16,2024-07-16,18,3
6272,560,35,3,Sell,60.8141663339401,4595.73,2025-01-01,1,5
6273,81,18,4,Buy,56.01722378346776,10325.09,2024-08-25,27,4
6274,741,55,1,Buy,67.70070409186448,5403.87,2024-12-24,14,3
6275,731,63,5,Sell,66.94847469496675,31241.51,2024-11-25,9,3
6276,38,12,3,Sell,52.14956697411955,15161.44,2024-09-20,27,1
6277,62,20,5,Sell,60.613988459199405,25730.64,2024-05-03,2,5
6278,733,75,2,Buy,63.613794357233594,6258.33,2025-03-05,41,3
6279,382,94,4,Buy,55.961308956959556,22281.55,2025-02-15,41,1
6280,805,13,3,Sell,55.952439718132005,4512.0,2024-07-21,39,3
6281,796,10,1,Sell,62.259471959512794,3475.95,2024-04-11,16,2
6282,674,98,2,Buy,61.089101177505086,3169.3,2024-12-10,16,3
6283,423,73,1,Buy,57.13134158315492,3977.48,2025-01-13,27,3
6284,961,11,1,Buy,56.98242211890209,407.42,2024-04-27,36,4
6285,850,42,4,Sell,51.33079358293798,1480.38,2024-05-16,27,3
6286,263,33,5,Buy,60.19840759024564,869.87,2024-10-16,49,3
6287,875,76,4,Buy,54.556369273766805,5556.02,2025-02-28,14,2
6288,996,79,3,Buy,67.94212870899493,5474.78,2024-09-13,15,5
6289,272,90,2,Sell,68.23283881250961,4551.13,2024-06-12,50,5
6290,195,31,1,Sell,65.93184393961253,3555.7,2024-05-04,7,5
6291,665,41,2,Sell,60.46278783367726,1388.23,2025-02-26,49,2
6292,999,79,2,Sell,62.9469084825241,3381.51,2025-01-08,8,5
6293,608,90,2,Sell,68.34202164331384,4558.41,2024-09-27,41,1
6294,557,81,3,Sell,51.66745647101063,632.41,2024-10-25,5,5
6295,594,13,3,Sell,51.02075748482444,4114.31,2024-08-17,47,2
6296,84,56,4,Buy,52.54364744741826,16658.44,2024-06-19,39,3
6297,913,66,2,Buy,53.641867128935964,2603.78,2024-07-18,5,1
6298,665,16,2,Sell,65.1502153880264,9304.75,2024-05-21,5,4
6299,89,42,1,Buy,65.21255117760765,470.18,2024-05-27,38,4
6300,777,30,5,Sell,53.588334866869275,11114.22,2024-07-20,10,2
6301,896,62,5,Buy,64.83812860073039,11489.32,2024-07-13,3,5
6302,113,18,3,Sell,64.17487871910953,8871.54,2024-10-07,24,3
6303,193,37,5,Sell,54.125213146180904,9642.41,2024-09-01,44,4
6304,200,98,2,Buy,58.24013404811857,3021.5,2024-12-31,25,4
6305,800,70,3,Buy,69.78876891064037,17348.09,2024-12-20,45,5
6306,914,74,1,Sell,69.74752234480718,1980.13,2024-11-30,48,4
6307,919,93,4,Sell,60.878949008912706,15940.54,2025-02-27,47,1
6308,244,72,4,Buy,51.0486293230731,1449.78,2024-10-14,9,1
6309,46,43,1,Buy,51.69468362935369,2687.09,2025-01-08,30,5
6310,232,23,4,Sell,60.34611981241877,12317.85,2024-12-09,47,2
6311,89,23,2,Sell,50.180330553788565,5121.4,2025-02-21,32,4
6312,147,33,3,Buy,65.4363633418121,567.33,2024-07-22,37,3
6313,414,35,1,Sell,63.09102616687699,1589.26,2024-06-22,30,5
6314,722,28,2,Buy,59.68708871402272,399.9,2024-12-03,5,2
